DOY,Time,S1,S2,S3,S4,S5,S6,S7,S8
157,1700,0.14902,0.14578,0.14313,0.17318,0.20461,0.12442,0.17992,0.15013
157,1730,0.10928,0.11207,0.11768,0.13135,0.15214,0.085811,0.14379,0.11837
157,1800,0.065876,0.082226,0.09137,0.079993,0.10407,0.04976,0.10207,0.081008
157,1830,0.053819,0.070799,0.083461,0.056061,0.08764,0.031678,0.075987,0.056388
157,1900,0.046081,0.063351,0.081438,0.052231,0.079665,0.022814,0.05639,0.04123
157,1930,0.032505,0.052321,0.07558,0.040776,0.065908,0.014099,0.039206,0.028147
157,2000,0.02509,0.039724,0.056693,0.027715,0.050597,0.0088987,0.027567,0.021841
157,2030,0.017786,0.029181,0.038455,0.020426,0.035722,0.007107,0.022767,0.01722
157,2100,0.012484,0.020575,0.031286,0.015044,0.024868,0.0086893,0.016376,0.015836
157,2130,0.0091211,0.015522,0.020753,0.011509,0.017793,0.0085846,0.011684,0.011272
157,2200,0.0076557,0.012215,0.017236,0.0097828,0.012578,0.010172,0.0086421,0.013082
157,2230,0.0080695,0.01062,0.012044,0.0098471,0.0091667,0.011765,0.0072212,0.011711
157,2300,0.0084833,0.0090301,0.010272,0.0099115,0.0075217,0.01166,0.0042082,0.010345
157,2330,0.0070219,0.0091304,0.0051501,0.0081915000000000009,0.0058824,0.013258,0.002801,0.0089828
158,0,0.0074349,0.0075459,0.0050709,0.0082557,0.0042487,0.013152,0.0013983,0.007625
158,30,0.007848,0.0059667,0,0.010105,0.0043523,0.013047,0,0.0062715
158,100,0.0063904,0.0043927,0.0032607,0.0083842,0.004456,0.011239,0.0016614,0.0064899
158,130,0.0049383,0.0044925,0.0015355,0.0066699,0.0028276,0.0094379,0.0017405,0.0051402
158,200,0.0034915,0.0045923,0,0.0049616,0.002931,0.0076424,0.0018196,0.0037947
158,230,0.00205,0.0046922,0.0030762,0.0032593,0.0013081,0.0058528,0.0018987,0.0040124
158,300,0.00246,0.0014594,0.0013513,0.001563,0.0014114,0.0040693,0.0019778,0.0042302
158,330,0.00287,0.0015589,0.0012898,0.0016268,0.0015146,0.0039649,0.003645,0.0044479
158,400,0.0014324,0,0.0045603,0.0016906,0.0016179,0.0038606,0.0037242,0
158,430,0,0,0.011229,0,0,0.0020833,0.0038035,0.0015504
158,500,0.0037895,0,0.0061111,0.0015677,0,0.0019792,0.0022943,0.0046656
158,530,0.0057374,0.0011609,0.0060494,0.0013811,0,0.001875,0.0023734,0.0031056
158,600,0.0076852,9.9502e-4,0.0059877,0.002954,0,0.0017708000000000001,0.0024525,0.0046656
158,630,NaN,0.0041597,0.010981,0.0063042,0.0017212,0,0.0041204,0.0046656
158,700,NaN,0.01072,0.019457,0.009678,0.0069204,0,0.0041997,0.0062305
158,730,NaN,0.024278,0.033359,0.027679,0.024648,0,0.0074722,0.009375
158,800,NaN,0.054545,0.060535,0.071908,0.058182,0.0095588,0.01238,0.017323
158,830,NaN,0.094555,0.095113,0.1335,0.11281,0.037277,0.02391,0.028662
158,900,NaN,0.12291,0.11529,0.17777,0.1502,0.072284,0.039098,0.041935
158,930,NaN,0.1572,0.14485,0.22567,0.19507,0.1222,0.070777,0.07131
158,1000,NaN,0.19366,0.18062,0.27479,0.24359,0.1747,0.11808,0.11188
158,1030,NaN,0.22252,0.21136,0.31576,0.29621,0.21738,0.18284,0.15978
158,1100,NaN,0.2298,0.21617,0.32162,0.31377,0.23216,0.24813,0.19852
158,1130,NaN,0.22459,0.21122,0.30025,0.30493,0.21943,0.27329,0.20748
158,1200,NaN,0.22191,0.20871,0.28824,0.30201,0.21428,0.2837,0.20974
158,1230,NaN,0.22419,0.21595,0.29386,0.30787,0.219,0.29959,0.22117
158,1300,0,0.3412,0.33129,0.28776,0.31377,0.22627,0.30236,0.22814
158,1330,NaN,0.25699,0.24852,0.32038,0.35981,0.26753,0.34101,0.26667
158,1400,NaN,0.24896,0.23819,0.305,0.35035,0.25405,0.33829,0.26172
158,1430,NaN,0.25921,0.25096,0.31077,0.3662,0.26977,0.33558,0.27165
158,1500,NaN,0.26164,0.25348,0.31355,0.37264,0.27496,0.34417,0.27165
158,1530,NaN,0.25616,0.25081,0.30427,0.3662,0.26933,0.34144,0.25681
158,1600,NaN,0.25595,0.24814,0.29217,0.363,0.26643,0.32751,0.2447
158,1630,NaN,0.25837,0.25325,0.289,0.3662,0.26621,0.31933,0.23992
158,1700,NaN,0.24513,0.24028,0.27146,0.35349,0.25013,0.28732,0.21657
158,1730,NaN,0.23724,0.2326,0.25715,0.34411,0.23956,0.25933,0.18532
158,1800,NaN,0.22195,0.21025,0.23238,0.32273,0.21668,0.23014,0.15357
158,1830,NaN,0.2022,0.19104,0.20856,0.30493,0.197,0.19774,0.12544
158,1900,NaN,0.18775,0.17243,0.1931,0.29333,0.17563,0.15638,0.096774
158,1930,NaN,0.15558,0.14127,0.14709,0.25431,0.12885,0.11582,0.07309
158,2000,NaN,0.10849,0.10156,0.089639,0.18053,0.072021,0.081687,0.052117
158,2030,NaN,0.065071,0.062643,0.047225,0.10646,0.032959,0.058333,0.038585
158,2100,NaN,0.0391,0.033416,0.026201,0.062044,0.013524,0.042775,0.027027
158,2130,NaN,0.024744,0.019365,0.016815,0.039286,0.0082209,0.032683,0.022152
158,2200,NaN,0.017627,0.015864,0.012994,0.026455,0.0063482,0.024435,0.018927
158,2230,NaN,0.01402,0.014092,0.010999,0.019264,0.0061728,0.019583,0.017323
158,2300,NaN,0.010438,0.0072464,0.0072182,0.015707,0.0059975,0.014776,0.014129
158,2330,NaN,0.0085714,0.010564,0.0052437,0.012174,0.0058221,0.013238,0.014129
159,0,NaN,0.0067114,0.0088095,0.0050551,0.0086655,0.0056467,0.011704,0.012539
159,30,NaN,0.0048576,0.0053793,0.0048665,0.0069204,0.0054714,0.010175,0.010955
159,100,NaN,0.0046901,0.0053175,0.0028996,0.0051813,0.005296,0.0086508,0.009375
159,130,0,0.0028428,0.0035802,0.0027114,0.0034483,0.0051207,0.0071315,0.009375
159,200,0,0.0026756,0.0035185,0.0025231,0.0034483,0.0049453,0.0072108,0.0078003
159,230,0,0.0025084,0.0084993,0.0023348,0.0017212,0.0047699,0.00729,0.0078003
159,300,0,0.0023411,0.0033951,0.0021465,0.0017212,0.0029062,0.0057753,0.0062305
159,330,0,0.0021739,0,0.0019582,0.0017212,0.0027311,0.0058544,0.0062305
159,400,0,0.0020067,0.0016639,0,0.0017212,0.002556,0.0059335,0.0062305
159,430,0,0.0018395,0.0016639,0.0014553,0.0017212,0.002381,0.0044234,0.0062305
159,500,0,0,0.0033333,0.0011406,0,0.0022059,0.0045024,0.0046656
159,530,0,0.0013292,0.0050083,8.2596e-4,0,0.0020308,0.0029968,0.0015504
159,600,0,9.8619e-4,0.006689,5.1131e-4,0,0.0018557,0.0014961,0
159,630,0,6.4317e-4,0.006689,0.0019701,0,0,0,0
159,700,0.0023783,0.0019757,0.0033333,0.0016548,0,0,0,0.0028233
159,730,0.025375,0.016963,0.006689,0.0066944,0.004378,0,0,0.0042415
159,800,0.095377,0.063646,0.043328,0.047454,0.030925,0.0094254,0.0012527,0.007233
159,830,0.19421,0.1339,0.11688,0.16132,0.11583,0.061345,0.0090909,0.011827
159,900,0.26284,0.18289,0.16667,0.24278,0.20843,0.12954,0.031914,0.027794
159,930,0.30768,0.21868,0.1992,0.29072,0.27728,0.19024,0.080937,0.063202
159,1000,0.32298,0.22829,0.21616,0.31132,0.30285,0.21424,0.15131,0.10872
159,1030,0.321,0.2304,0.21616,0.3109,0.31146,0.21891,0.22912,0.15832
159,1100,0.32775,0.23763,0.21862,0.3197,0.3232,0.23378,0.28361,0.19683
159,1130,0.34348,0.25544,0.24124,0.33176,0.35699,0.25961,0.34601,0.24277
159,1200,0.34143,0.25501,0.2438,0.32507,0.35995,0.26466,0.375,0.26453
159,1230,0.33054,0.24931,0.23361,0.3123,0.35024,0.25899,0.37485,0.26188
159,1300,0.34331,0.25945,0.24896,0.32113,0.36913,0.27489,0.38975,0.27922
159,1330,0.34127,0.25901,0.25156,0.31762,0.3754,0.27731,0.3896,0.2867
159,1400,0.33333,0.25065,0.24124,0.30498,0.36227,0.26881,0.35679,0.27129
159,1430,0.33426,0.25022,0.23868,0.30456,0.35886,0.2685,0.34515,0.26612
159,1500,0.32643,0.24716,0.23614,0.29813,0.35231,0.26279,0.33651,0.25607
159,1530,0.31584,0.23894,0.22857,0.28879,0.3427,0.25447,0.31969,0.23899
159,1600,0.30824,0.23082,0.22358,0.27377,0.33017,0.24626,0.30062,0.22468
159,1630,0.28153,0.21035,0.2016,0.2479,0.29723,0.21283,0.26422,0.19497
159,1700,0.27972,0.20502,0.1992,0.23651,0.29124,0.20759,0.23698,0.17733
159,1730,0.24649,0.18066,0.17808,0.20948,0.25471,0.16689,0.21319,0.15189
159,1800,0.21742,0.15724,0.15769,0.1688,0.22017,0.12668,0.18364,0.12163
159,1830,0.22316,0.16137,0.15992,0.17087,0.23822,0.1438,0.16184,0.098511
159,1900,0.17222,0.11935,0.12104,0.12358,0.17524,0.094901,0.12265,0.069163
159,1930,0.12128,0.076318,0.09058,0.067598,0.1119,0.042597,0.087868,0.051545
159,2000,0.086121,0.047431,0.059859,0.039538,0.07261,0.015521,0.062243,0.036159
159,2030,0.060455,0.028891,0.037931,0.02401,0.047227,0.0032245,0.044631,0.026098
159,2100,0.041302,0.017931,0.022071,0.014412,0.032127,0,0.034295,0.01945
159,2130,0.028011,0.010633,0.015177,0.010429,0.021041,0,0.027479,0.016085
159,2200,0.020148,0.0068463,0.0083752,0.0064748,0.015504,0,0.022397,0.014339
159,2230,0.015773,0.0047886,0.006689,0.0061551,0.011791,5.365e-4,0.017365,0.012598
159,2300,0.013113,0.0027379,0.0050083,0.0058353,0.0081031,0.0019843,0.015625,0.012455
159,2330,0.012138,0.0023903,0.0050083,0.0073273,0.007941,0.003437,0.015516,0.013909
160,0,0.0095029,0.0020426,0.0050083,0.007007,0.0060263,0.0031885,0.013782,0.013765
160,30,0.0068852,0,0.0083752,0.0066867,0.0041182,0.0046458,0.012053,0.012026
160,100,0.0059284,0,0.0033333,0.0045564,0.0039567,0.0043969,0.010331,0.0087056
160,130,0.0033351,0,0.0033333,0.0024337,0.0020555,0.0024432,0.0086132,0.006982
160,200,0.0023887,0,0,0.0021145,0.0018943,0.0021947,0.005303,0.0068396
160,230,0.0014453,0.0016949,3.6914e-5,0,0,0.0019463,0.0036018,0.0051216
160,300,5.0505e-4,0.0016949,0.0050825,0,0,0,0.0034937,0.0034091
160,330,0.0011905,0,0.0034444,0,0,0,0.0033857,0.0017019
160,400,2.5212e-4,0,0.0034815,0.0017218,0,0,0.0016902,0
160,430,9.3643e-4,0,0.0051938,0.0016973,0,0,0,0.0014892
160,500,0,0,0.0018857,0.0016728,0,0,0.0015823,0
160,530,3.8527e-5,0.0016949,0.0035926,0.0016483,0,0,0.0015823,0
160,600,7.7053e-5,0,0.0053051,0.0034252,0,0,0,0.0012764
160,630,1.1558e-4,0,0.0036667,0.0034007,0,0,0,0.0012055
160,700,1.5411e-4,0.0033956,0.0037037,0.0069984,0,0.0016978,0,0.0026989
160,730,0.0018137,0.0033956,0.0020706,0.0087947,0.0017331,0.0034014,0,0.0010637
160,800,0.010037,0.0085324,0.0021076,0.012432,0.0017331,0.0034014,0,0.0025568
160,830,0.049519,0.033216999999999997,0.013954,0.027323,0.012259,0.008547,0.0047619,0.0056284
160,900,0.1448,0.10056,0.066037,0.12464,0.068392,0.053571,0.017685,0.0135
160,930,0.22419,0.15882,0.13648,0.22865,0.17004,0.12381,0.039409,0.034677
160,1000,0.22181,0.1611,0.14953,0.22324,0.19175,0.139,0.074703,0.058506
160,1030,0.20754,0.1543,0.14739,0.21521,0.18443,0.13244,0.098958,0.069015
160,1100,0.28542,0.20859,0.19761,0.30016,0.26477,0.20163,0.15934,0.11542
160,1130,0.31276,0.22869,0.22195,0.31236,0.31066,0.23173,0.23633,0.17029
160,1200,0.29902,0.21856,0.2073,0.28512,0.29596,0.22153,0.25347,0.17449
160,1230,0.32128,0.23382,0.22702,0.30615,0.32265,0.24473,0.28921,0.2008
160,1300,0.35908,0.26013,0.26573,0.33744,0.36967,0.2854,0.37013,0.26967
160,1330,0.32138,0.23125,0.22213,0.29097,0.3318,0.24211,0.33263,0.23295
160,1400,0.19619,0.14093,0.13471,0.17161,0.20417,0.13027,0.21731,0.15304
160,1430,0.12651,0.090406,0.083733,0.091335,0.12016,0.066908,0.12433,0.090213
160,1500,0.083146,0.053476,0.049787,0.048231,0.07037,0.029668,0.074703,0.059504
160,1530,0.092756,0.061041,0.06844,0.044279,0.078358,0.026087,0.055,0.047311
160,1600,0.16923,0.1172,0.1243,0.10422,0.156,0.076642,0.055,0.048951
160,1630,0.20575,0.14313,0.15008,0.15449,0.20166,0.11954,0.058528,0.048877
160,1700,0.28869,0.20612,0.21505,0.23091,0.29888,0.2115,0.10087,0.078818
160,1730,0.29413,0.21605,0.22998,0.24741,0.31066,0.20408,0.17877,0.11633
160,1800,0.21536,0.14981,0.16579,0.16404,0.21684,0.11321,0.15934,0.085978
160,1830,0.13931,0.088398,0.10391,0.084753,0.13333,0.046099,0.11053,0.055489
160,1900,0.15855,0.094444,0.11415,0.078432,0.12891,0.046099,0.091379,0.046791
160,1930,0.15212,0.096475,0.11419,0.086814,0.14455,0.051693,0.080205,0.041611
160,2000,0.087371,0.047872,0.063139,0.042097999999999997,0.080374,0.015491,0.055,0.024873
160,2030,0.055867,0.024263,0.034,0.017351,0.047101,0.0016978,0.037705,0.016667
160,2100,0.036452,0.013722,0.023505,0.0081282,0.02847,0,0.029268,0.013377
160,2130,0.026179,0.010256,0.016639,0.0062838,0.0194,0,0.022617,0.011705
160,2200,0.019456,0.0068143,0.0098641,0.0044461,0.014035,0,0.016051,0.0084467
160,2230,0.014481,0.0033956,0.0065294,0.002615,0.01049,0,0.011182,0.0052091
160,2300,0.011204,0.0016949,0.0065665,0.0025904,0.0069686,0,0.0079618,0.0051377
160,2330,0.0079494,0.0016949,0.0032538,0.0025659,0.0052174,0,0.0063593,0.003491
161,0,0.0063492,0,0.0016242,0.0025413,0.0034722,0.0016978,0.0063593,0.0034198
161,30,0.0031257,2.1151e-4,0,0.0025168,0.0034722,0.0016978,0.0047619,0.0033485
161,100,0.0015411,4.2301e-4,0.0030782,0.0024922,0.0017331,0.0034014,0.0031696,0.0017072
161,130,0.0015796,0.0023305,0.0028286,6.6789e-4,0.0017331,0.0016978,0.0031696,0.0016361
161,200,0,8.4602e-4,0.0059265,0.0024431,0.0017331,0.0016978,0.0015823,0
161,230,3.8185e-4,0.0010575,0.004,0.0024185,0,0,0,0
161,300,7.637e-4,0.001269,0.0020799,0.0042001,0,0.001858,0,0
161,330,0.0011455,0.0014805,0.0018303,0.0059881,0.0016701,0.0037222,9.6067e-4,0
161,400,0.0015274,0.001692,0.00325,0.0059635,0.0016386,0.0055929,0.0022357,0.0036079
161,430,0.0035305,0.0070153,0.0080402,0.0077579,0.003346,0.0057536,0.0035147,0.0049101
161,500,0.0022911,0.0089438,0.00275,0.0077332,0.0015755,0.0059143,2.8255e-5,0
161,530,0.0026729,0.0074405,8.3195e-4,0.0077085,0.001544,0.006075,0,0
161,600,0.0030548,0.0076531,0,0.0095093,0.0032513,0.0062357,0,0
161,630,0.0034366,0.0061545,0,0.011317,0.0032197,0.0081139,0,6.5996e-4
161,700,0.0054428,0.0097956,0,0.013131,0.0049328,0.0082748,3.679e-4,3.8497e-4
161,730,0.0074554,0.011732,0,0.014951,0.0031566,0.0084358,0.001644,1.0999e-4
161,800,0.021078,0.022414,0.0062814,0.016778,0.0066202,0.0085968,0.0077305,0.0061431
161,830,0.074392,0.062948,0.037306,0.049305,0.029914,0.019193,0.013895,0.0090495
161,900,0.11525,0.094557,0.076075,0.098949,0.071918,0.037239,0.02014,0.015197
161,930,0.1217,0.092772,0.081622,0.10766,0.085988,0.042894,0.024797,0.016537
161,1000,0.17506,0.13048,0.1176,0.16071,0.1328,0.08716,0.03798,0.034404
161,1030,0.23126,0.17317,0.15607,0.22177,0.19857,0.14634,0.07301,0.061696
161,1100,0.26165,0.19467,0.18081,0.24634,0.23968,0.17849,0.12039,0.092354
161,1130,0.28027,0.20461,0.19225,0.2604,0.26405,0.19777,0.17001,0.12485
161,1200,0.28339,0.20732,0.19195,0.26037,0.27518,0.20528,0.1918,0.13659
161,1230,0.29453,0.21498,0.2012,0.26896,0.28937,0.21787,0.21442,0.15275
161,1300,0.33092,0.24061,0.22797,0.30154,0.33092,0.25686,0.26534,0.18905
161,1330,0.34577,0.25132,0.24037,0.31069,0.35269,0.27055,0.30161,0.22066
161,1400,0.35211,0.25422,0.24006,0.30758,0.35902,0.27075,0.31482,0.22739
161,1430,0.32959,0.2388,0.21955,0.28345,0.33079,0.24687,0.28747,0.2061
161,1500,0.33293,0.24165,0.21925,0.28342,0.33382,0.25234,0.28707,0.20806
161,1530,0.32216,0.23418,0.214,0.27167,0.3246,0.24204,0.27104,0.19186
161,1600,0.30066,0.21677,0.19431,0.24883,0.29486,0.21424,0.24791,0.17391
161,1630,0.25171,0.17847,0.16155,0.20294,0.23925,0.16204,0.21373,0.14605
161,1700,0.22283,0.15583,0.16579,0.16516,0.2081,0.12048,0.19259,0.13752
161,1730,0.20216,0.14275,0.15648,0.1436,0.18331,0.091768,0.16998,0.12312
161,1800,0.14545,0.098708,0.11729,0.089866,0.12561,0.049424,0.12957,0.086277
161,1830,0.091986,0.054204,0.070968,0.040949,0.077273,0.022446,0.084281,0.055259
161,1900,0.066388,0.034288,0.055565,0.014379,0.05173,0.010414,0.056523,0.039402
161,1930,0.059582,0.025602,0.049736,0.0070173,0.040328,0.0020398,0.042132,0.028993
161,2000,0.063575,0.025818,0.058777,0.0069926,0.036559,0,0.034917,0.025379
161,2030,0.056811,0.022513,0.043706,0.0051503,0.030974,0,0.026112,0.016868
161,2100,0.044895,0.017491,0.038,0,0.025448,0,0.022438,0.014957
161,2130,0.031557,0.014243,0.032353,0,0.023598,0,0.022117,0.017939
161,2200,0.021877,0.011017,0.025,0,0.016357,0,0.020129,0.016023
161,2230,0.015656,0.011229,0.019487,0,0.010986,0.0013045,0.018148,0.014114
161,2300,0.012765,0.011441,0.020976,0,0.0091863,0.0014636,0.019488,0.017093
161,2330,0.011517,0.0099408,0.020719,0,0.0091545,0.0016227,0.017508,0.016811
162,0,0.010273,0.0084459,0.015247,0,0.0056066,0.003474,0.012242,0.01327
162,30,0.0090326,0.0052609,0.016724,0,0.0073298,0.0036334,0.011924,0.014615
162,100,0.0077964,0.0071669,0.019949,0,0.0072981,0.0037927,0.014895,0.015964
162,130,0.0081745,0.0056818,0.01448,0,0.0072664,0.0056508,0.014576,0.014052
162,200,0.0069416,0.0075885,0.017692,0,0.0072347,0.0041114,0.014257,0.0154
162,230,0.0073192,0.0061027,0.0157,0,0.0089638,0.0059701,0.012291,0.011865
162,300,0.0093091,0.0063131,0.018921,0,0.010699,0.0044301,0.015269,0.01647
162,330,0.0096873,0.0048319,0.015188,0,0.010667,0.0028954,0.011654,0.011302
162,400,0.0052403,0,0.0097623,0,0.0088684,0.0064489,0.0048099,0.0061837
162,430,0.0024242,0.0017085,0.019897,0,0.0053215,0.0032136,0.0077439,0.01074
162,500,0.0012102,0.0034228,0.021392,0,0.0052898,0,0.0090588,0.012081
162,530,0,0.006835,0.012436,0,0.0017677,2.4595e-4,0.012021,0.0085614
162,600,0,0.0068687,0.0053299,0,0,4.919e-4,0.0084221,0.0050645
162,630,0.0015201,0.0069024,0,0,2.1664e-4,0.0058092,0,0
162,700,0.0014878,0.006936,0.0051865,0,0.0021701,0.0094667,0,0.001353
162,730,0.0014554,0.0069697,0,0,0,0.0080063,0,0
162,800,0.0030126,0.012115,0.0054072,0,0,0.0082539,0.0048036,0.0040721
162,830,0.0045748,0.010439,0.003819,9.4532e-4,0.0028212,0.011926,0.0053296,0.0070468
162,900,0.0061419,0.010473,0,9.2077e-4,0.0030382,0.015623,0,0.081195
162,930,0.0077141,0.010507,6.5876e-4,8.9621e-4,0.005,0.017606,0,0.097917
162,1000,0.0092913,0.010541,0,0,0.0052174,0.019596,0,0.082543
162,1030,0.010873,0.012284,8.7835e-4,0,0.0054348,0.019846,0,0.078574
162,1100,0.014086,0.015756,0.0077745,8.2255e-4,0.0056522,0.014891,0.0047183,0.080171
162,1130,0.017319,0.01925,0.0095962,0.004411,0.0093805,0.01687,0.0068613,0.079915
162,1200,0.027211,0.028041,0.016611,0.013534,0.014912,0.018855,0.0057668,0.075962
162,1230,0.039004,0.036984,0.023722,0.022824,0.018706,0.017368,0.0046758,0.072035
162,1300,0.076139,0.064698,0.050968,0.055793,0.039048,0.02636,0.011695,0.081005
162,1330,0.14434,0.11223,0.099654,0.1195,0.096354,0.068851,0.020465,0.092026
162,1400,0.15055,0.11227,0.10181,0.12855,0.11561,0.074882,0.020996,0.091767
162,1430,0.14842,0.1041,0.099896,0.11944,0.1137,0.071291,0.021527,0.089613
162,1500,0.13804,0.098055,0.097987,0.1127,0.10967,0.065823,0.025398,0.091249
162,1530,0.12183,0.088109,0.086084,0.097307,0.099383,0.056666,0.02761,0.089096
162,1600,0.1218,0.090128,0.09419,0.09728,0.10381,0.056925,0.034919,0.094538
162,1630,0.11977,0.090164,0.10446,0.092941,0.10827,0.05161,0.049285,0.10391
162,1700,0.10601,0.078414,0.096445,0.080182,0.098011,0.040891,0.053346,0.10171
162,1730,0.10986,0.07845,0.094549,0.078062,0.098248,0.039338,0.055661,0.097589
162,1800,0.11768,0.088291,0.094669,0.088584,0.10476,0.043214,0.063345,0.091593
162,1830,0.13778,0.10033,0.107,0.10807,0.11993,0.052638,0.072958,0.098992
162,1900,0.15228,0.11264,0.11751,0.12145,0.1333,0.06223,0.080879,0.10454
162,1930,0.17148,0.12523,0.12184,0.13515,0.15613,0.079719,0.088909,0.10428
162,2000,0.14179,0.098422,0.097166,0.1102,0.12282,0.057126,0.078298,0.079274
162,2030,0.1116,0.072867,0.073561,0.069611,0.087313,0.035469,0.062509,0.067969
162,2100,0.086691,0.055873,0.054675,0.035725,0.063645,0.021606,0.047192,0.058682
162,2130,0.090409,0.061525,0.062311,0.020497,0.059991,0.01494,0.03741,0.053084
162,2200,0.088494,0.067237,0.064325,0.014885,0.060219,0.01006,0.02615,0.045791
162,2230,0.086585,0.067273,0.066345,0.0093346,0.060447,0.0052294,0.015144,0.040323
162,2300,0.066361,0.048616,0.047719,0.0020355,0.049188,0.0021174,0.009188,0.038347
162,2330,0.053865,0.037747,0.0369,0,0.040027,6.9106e-4,0.0048999,0.034663
163,0,0.045107,0.030637,0.028073,0,0.029204,9.3496e-4,0.0038242,0.032706
163,30,0.036493,0.020136,0.019398,0,0.020395,0.0011789,0,0.025679
163,100,0.029697,0.016706,0.014308,0,0.015271,0.0014228,0,0.020407
163,130,0.029663,0.013299,0.016147,0,0.01372,0,0,0.015188
163,200,0.027953,0.013333,0.016258,0,0.013937,0,0,0.010019
163,230,0.021267,0.0099494,0.012918,0,0.010634,0,0,0.0081463
163,300,0.014666,0.0065882,0.0096005,0,0.0073529,1.1111e-4,0,0.0095366
163,330,0.013005,0.0049329,0.0063054,0,0.005829,0,0,0.0060398
163,400,0.0097306,0.0049664,0.0064154,0,0.0043103,7.4198e-4,3.4181e-5,0.0057996
163,430,0.0048746,0.0033166,0.0082256,0,0.0027969,2.2259e-4,5.469e-4,0.0055594
163,500,0.0016521,0,0.0049407,0,0.0012887,0.001375,0.0010596,0.0053191
163,530,0.0016197,0,0,0,0.0015034,8.547e-4,0,0.0018472
163,600,0,0,1.34e-4,0,0,0.0020101,0,0
163,630,0,0,0.0019463,0,0,0.0031693,9.1414e-4,0.0035922
163,700,0.0022712,3.0015e-4,0,0,0.0012387,9.678e-4,0,0.0023497
163,730,0.016359,0.010092,0.0022148,0,0.0061855,4.4668e-4,0.0018312,0.0027208
163,800,0.056807,0.04141,0.03,0.019971,0.025426,0.0083709,0.0062555,0.004707
163,830,0.17021,0.12324,0.10236,0.12524,0.10285,0.056008,0.013946,0.011595
163,900,0.26109,0.18524,0.16257,0.22706,0.20781,0.13587,0.03339,0.026948
163,930,0.29691,0.2162,0.19052,0.26905,0.26252,0.1873,0.065983,0.051541
163,1000,0.3153,0.23082,0.20752,0.29263,0.29595,0.21574,0.11034,0.086689
163,1030,0.32023,0.23549,0.21752,0.3078,0.31319,0.22763,0.16283,0.12222
163,1100,0.33081,0.24538,0.22768,0.31707,0.33396,0.24236,0.22766,0.1688
163,1130,0.33587,0.25017,0.23037,0.31703,0.34911,0.25216,0.29224,0.1915
163,1200,0.34384,0.25501,0.24075,0.31389,0.36461,0.26482,0.34097,0.21039
163,1230,0.34322,0.25457,0.24349,0.31076,0.3675,0.26956,0.36948,0.22266
163,1300,0.35129,0.25945,0.24885,0.30764,0.37363,0.27708,0.38096,0.23517
163,1330,0.35652,0.26436,0.25954,0.30761,0.38973,0.28749,0.38655,0.25042
163,1400,0.3618,0.26392,0.26236,0.30451,0.3894,0.28682,0.38005,0.25088
163,1430,0.36118,0.26618000000000003,0.25723,0.30448,0.39239,0.28614,0.37063,0.24885
163,1500,0.36056,0.26574,0.25476,0.30139,0.38873,0.28547,0.36427,0.23943
163,1530,0.35405,0.2653,0.25756,0.29832,0.38508,0.28479,0.36382,0.22776
163,1600,0.35051,0.26218,0.25773,0.28626,0.37817,0.28134,0.34884,0.21867
163,1630,0.34698,0.25907,0.25526,0.27736,0.37457,0.2779,0.32024,0.20972
163,1700,0.33772,0.25069,0.24241,0.26569,0.36134,0.26358,0.28755,0.19406
163,1730,0.3314,0.24501,0.24,0.25423,0.35782,0.25487,0.26395,0.17222
163,1800,0.31676,0.23167,0.22495,0.23469,0.3449,0.23843,0.22673,0.1366
163,1830,0.29431,0.21115,0.20782,0.21575,0.31409,0.21237,0.20526,0.12481
163,1900,0.25467,0.17477,0.17023,0.16475,0.26777,0.16393,0.15844,0.097731
163,1930,0.20792,0.13178,0.13064,0.11114,0.21944,0.10865,0.11509,0.07012
163,2000,0.16449,0.095834,0.10372,0.070436,0.16988,0.058328,0.084073,0.054374
163,2030,0.11798,0.060181,0.070357,0.042294,0.11337,0.028233,0.058257,0.035678
163,2100,0.080605,0.03392,0.04439,0.021193,0.071878,0.0083333,0.040448,0.020945
163,2130,0.058066,0.022851,0.030172,0.010028,0.048323,9.4482e-4,0.029906,0.013109
163,2200,0.045138,0.013743,0.021533,0.0045239,0.036801,0,0.02122,0.0086154
163,2230,0.035952,0.0099326,0.0182,0.002686,0.027345,0,0.015941,0.0073728
163,2300,0.028619,0.0061486,0.013176,8.5478e-4,0.021653,0,0.012338,0.0045321
163,2330,0.023064,0.0040921,0.011602,8.3018e-4,0.016022,0,0.0087582,0.0033019
