DOY,Time,C1,C2,C3,C4,C5,C6,C7,C8
137,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1530,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1900,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,1930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139,2330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,200,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,300,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,330,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140,530,NaN,NaN,NaN,NaN,NaN,0.0017469,NaN,NaN
140,600,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
140,630,NaN,NaN,NaN,NaN,NaN,3.6062e-4,NaN,NaN
140,700,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
140,730,NaN,NaN,NaN,NaN,NaN,0.0027815,NaN,NaN
140,800,NaN,NaN,NaN,NaN,NaN,0.018709,NaN,NaN
140,830,NaN,0.035077,0.16159,NaN,NaN,0.098632,NaN,NaN
140,900,NaN,0.075676,0.21832,NaN,NaN,0.1873,NaN,NaN
140,930,NaN,0.11959,0.24753,NaN,NaN,0.24787,NaN,NaN
140,1000,NaN,0.15322,0.26776,NaN,NaN,0.28352,NaN,NaN
140,1030,NaN,0.16722,0.27545,NaN,NaN,0.28677,0.25508,NaN
140,1100,NaN,0.17674,0.28061,NaN,NaN,0.30138,0.28038,NaN
140,1130,NaN,0.18886,0.28846,NaN,NaN,0.31339,0.30404,NaN
140,1200,NaN,0.19624,0.28836,NaN,NaN,0.31387,0.30941,NaN
140,1230,NaN,0.1987,0.29094,NaN,NaN,0.32019,0.3094,NaN
140,1300,NaN,0.20368,0.29352,NaN,NaN,0.32657,0.30402,NaN
140,1330,NaN,0.20365,0.29343,NaN,NaN,0.32705,0.29603,NaN
140,1400,NaN,0.20362,0.29064,NaN,NaN,0.32456,0.28814,NaN
140,1430,NaN,0.19608,0.28521,NaN,NaN,0.31915,0.26757,NaN
140,1500,NaN,0.19109,0.28777,NaN,NaN,0.31962,0.2501,NaN
140,1530,NaN,0.19106,0.27973,NaN,NaN,0.32303,0.24033,NaN
140,1600,NaN,0.20097,0.29293,NaN,NaN,0.33241,0.25255,NaN
140,1630,NaN,0.19844,0.28748,NaN,NaN,0.33588,0.24274,NaN
140,1700,NaN,0.19592,0.28207,NaN,NaN,0.33337,0.22832,NaN
140,1730,NaN,0.1934,0.27934,NaN,NaN,0.33384,0.22123,NaN
140,1800,NaN,0.1787,0.26364,NaN,NaN,0.3254,0.19368,NaN
140,1830,NaN,0.15732,0.25083,NaN,NaN,0.31708,0.17165,NaN
140,1900,NaN,0.10186,0.18856,NaN,NaN,0.23811,0.12995,NaN
140,1930,NaN,0.063137,0.1384,NaN,NaN,0.16356,0.094876,NaN
140,2000,NaN,0.03257,0.088479,NaN,NaN,0.10362,0.06548,NaN
140,2030,NaN,0.017922,0.062349,NaN,NaN,0.072249,0.044447,NaN
140,2100,NaN,0.012518,0.040915,NaN,NaN,0.044454,0.039314,NaN
140,2130,NaN,0.0089373,0.028773,NaN,NaN,0.032173,0.030875,NaN
140,2200,NaN,0.0089097,0.021927,NaN,0.05486,0.023685,0.027535,NaN
140,2230,NaN,0.0071153,0.015171,NaN,0.050757,0.018808,0.020923,NaN
140,2300,NaN,0.0035726,0.010141,NaN,0.044688,0.012261,0.012778,NaN
140,2330,NaN,0.0035452,0.0067902,NaN,0.040663,0.010908,0.0079514,NaN
141,0,NaN,0.0017695,0.0050844,NaN,0.036669,0.0078576,0.0079477,NaN
141,30,NaN,0,0.0017658,NaN,0.034657,0.0082164,0.0047543,NaN
141,100,NaN,3.8261e-4,0.0016893,NaN,0.030707,0.0068773,0.0047505,NaN
141,130,NaN,7.6522e-4,0,NaN,0.026788,0.0072355,0,NaN
141,200,NaN,0.002892,0.0048544,NaN,0.022897,0.0075937,0.0082166,NaN
141,230,NaN,0.0050262,0.011401,NaN,0.022845,0.0062578,0.014941,NaN
141,300,NaN,0.012478,0.023064,NaN,0.018984,0.013428,0.045279,NaN
141,330,NaN,0.016437,0.028146,NaN,0.017038,0.015507,0.054239,NaN
141,400,NaN,0.020425,0.023064,NaN,0.0151,0.012435,0.051045,NaN
141,430,NaN,0.017213,0.024752,NaN,0.011296,0.012795,0.054824,NaN
141,500,NaN,0.01581,0.013051,NaN,0.0093788,0.0046687,0.034529,NaN
141,530,NaN,0.0055749,0.0081169,NaN,0.0037717,0,0.019891,NaN
141,600,NaN,0.0059582,0.016367,NaN,0.0018824,0.0049472,0.033422,NaN
141,630,NaN,0.0098601,0.041946,NaN,0,0.008247,0.03539,NaN
141,700,NaN,0.013789,0.1129,NaN,0.0045166,0.037821,0.037363,NaN
141,730,NaN,0.032286,0.18061,NaN,0.016555,0.11906,0.053087,NaN
141,800,NaN,0.068946,0.21765,NaN,0.040578,0.19238,0.067494,NaN
141,830,NaN,0.095682,0.23459,NaN,0.061598,0.22894,0.085981,NaN
141,900,NaN,0.12595,0.25709,NaN,0.087738,0.2705,0.11282,NaN
141,930,NaN,0.14646,0.26477,NaN,0.11742,0.2923,0.14511,NaN
141,1000,NaN,0.16301,0.27515,NaN,0.14393,0.31199,0.18367,NaN
141,1030,NaN,0.17525,0.28041,NaN,0.1692,0.32348,0.20638,NaN
141,1100,NaN,0.18775,0.27254,NaN,0.1802,0.32337,0.2113,NaN
141,1130,NaN,0.19802,0.27778,NaN,0.18372,0.32914,0.23031,NaN
141,1200,NaN,0.20595,0.27778,NaN,0.19239,0.33496,0.24262,NaN
141,1230,NaN,0.2064,0.27778,NaN,0.19856,0.34083,0.25271,NaN
141,1300,NaN,0.20436000000000001,0.28571,NaN,0.20479,0.34675,0.26546,NaN
141,1330,NaN,0.21236,0.28838,NaN,0.21108,0.34968,0.26832,NaN
141,1400,NaN,0.21029,0.28838,NaN,0.21474,0.34957,0.26366,NaN
141,1430,NaN,0.21075,0.28041,NaN,0.2131,0.34643,0.2492,NaN
141,1500,NaN,0.20869,0.28571,NaN,0.21145,0.34633,0.2471,NaN
141,1530,NaN,0.20915,0.28041,NaN,0.20982,0.34926,0.2426,NaN
141,1600,NaN,0.2071,0.28041,NaN,0.20819,0.34915,0.23814,NaN
141,1630,NaN,0.19515,0.26735,NaN,0.20396,0.343,0.21961,NaN
141,1700,NaN,0.18587,0.25709,NaN,0.19206,0.33392,0.18826,NaN
141,1730,NaN,0.17435,0.24699,NaN,0.17049,0.32496,0.16693,NaN
141,1800,NaN,0.15386,0.22485,NaN,0.14032,0.30466,0.14026,NaN
141,1830,NaN,0.1167,0.20583,NaN,0.1095,0.27132,0.11672,NaN
141,1900,NaN,0.075904,0.17391,NaN,0.07826,0.23964,0.090436,NaN
141,1930,NaN,0.045448,0.13528,NaN,0.052731,0.19262,0.074293,NaN
141,2000,NaN,0.025624,0.089474,NaN,0.032217,0.11481,0.056885,NaN
141,2030,NaN,0.011785,0.050761,NaN,0.018042,0.05574,0.035009,NaN
141,2100,NaN,0.006931,0.033278,NaN,0.011525,0.030221,0.023736,NaN
141,2130,NaN,0.0055766,0.026446,NaN,0.0087161,0.017877,0.019141,NaN
141,2200,NaN,0.0059552,0.023064,NaN,0.0095462,0.010921,0.01459,NaN
141,2230,NaN,0.0046048,0.018033,NaN,0.0067549,0.0074387,0.010081,NaN
141,2300,NaN,0.003259,0.014706,NaN,0.0057796,0.0056674,0.0071916,NaN
141,2330,NaN,0.0036364,0.013051,NaN,0.0048077,0.003902,0.0043199,NaN
142,0,NaN,0.0022945,0.0081169,NaN,0.0038393,0.005511,0.0045956,NaN
142,30,NaN,9.5726e-4,0.006483,NaN,0.0028743,0.0054329,0.0033037,NaN
142,100,NaN,0.0013333,0.0048544,NaN,0.0019128,0.0036679,0.0020158,NaN
142,130,NaN,0,0.0048544,NaN,9.5472e-4,0.0035898,0.0022906,NaN
142,200,NaN,0,0.003231,NaN,0,0.0018309,0.0010063,NaN
142,230,NaN,0,0.0016129,NaN,0,0.001753,0.0012808,NaN
142,300,NaN,0,0,NaN,0,0,0,NaN
142,330,NaN,4.9383e-4,0,NaN,5.6415e-4,0.0014466,0.0013498,NaN
142,400,NaN,1.8993e-4,0,NaN,0.0019377,0.0012182,0.0011444,NaN
142,430,NaN,0,0,NaN,0.001534,0,0,NaN
142,500,NaN,0.0012938,0,NaN,0.0011303,7.6138e-4,7.3359e-4,NaN
142,530,NaN,9.8935e-4,0,NaN,7.2663e-4,0.0022117,0.0020866,NaN
142,600,NaN,6.8493e-4,0,NaN,0.0021029,0.0036669,0.0018809,NaN
142,630,NaN,3.8052e-4,8.0645e-4,0,0.0016985,0.006822,0.0032379,NaN
142,700,NaN,0,0.0039297,0,0.0012941,0,0,NaN
142,730,NaN,0,0.012002,0,8.8968e-4,0,0,NaN
142,800,NaN,0,0.025266,0,0.0022687,0.0061321,0,NaN
142,830,NaN,0,0.042377,0,0.0018636,0.012733,8.5229e-4,NaN
142,900,NaN,0.0040161,0.082274,0,0.0086502,0.046252,0.0069202,NaN
142,930,NaN,0.024878,0.13566,0.017704,0.024801,0.10823,0.024375,NaN
142,1000,NaN,0.058036,0.18095,0.050221,0.055195,0.17805,0.052706,NaN
142,1030,NaN,0.04632,0.14378,0.03905,0.052789,0.13732,0.057692,NaN
142,1100,NaN,0.022144,0.099037,0.015726,0.025428,0.083306,0.038652,NaN
142,1130,NaN,0.021832,0.10874,0.013906,0.023142,0.09702,0.03176,NaN
142,1200,NaN,0.019731,0.10861,0.013831,0.020864,0.098792,0.028241,NaN
142,1230,NaN,0.010571,0.073904,0.0051204,0.014904,0.057565,0.02803,NaN
142,1300,NaN,0.0067666,0.055488,0,0.01083,0.040687,0.018029,NaN
142,1330,NaN,0.0099537,0.066265,0,0.014081,0.057081,0.014599000000000001,NaN
142,1400,NaN,0.032958,0.12829,0.027656,0.028576,0.13985,0.025751,NaN
142,1430,NaN,0.068709,0.17302,0.060847,0.061325,0.19691,0.047324,NaN
142,1500,NaN,0.078293,0.17959,0.066523,0.079326,0.20634,0.069833,NaN
142,1530,NaN,0.10251,0.20003,0.082098,0.10666,0.23104,0.10275,NaN
142,1600,NaN,0.14339,0.23829,0.11474,0.1471,0.2867,0.15417,NaN
142,1630,NaN,0.15902,0.24312,0.12102,0.17067,0.29481,0.17296,NaN
142,1700,NaN,0.15176,0.22574,0.11458,0.15805,0.27234,0.15787,NaN
142,1730,NaN,0.078645,0.14616,0.056574,0.083407,0.1424,0.11722,NaN
142,1800,NaN,0.026785,0.066995,0.012929,0.036668,0.056778,0.073889,NaN
142,1830,NaN,0.0086184,0.029594,0,0.017336,0.025514,0.040497,NaN
142,1900,NaN,0.0013433,0.012626,0,0.009552,0.0078716,0.020373,NaN
142,1930,NaN,0,0.0075617,0,0.0054972,0,0.010492,NaN
142,2000,NaN,7.2923e-4,0.0058072,0,0.003276,0,0.011882,NaN
142,2030,NaN,0.00042218000000000003,0.0024311,0,0.0028665,0.0020731,0.010075,NaN
142,2100,NaN,1.1514e-4,0.0023154,0,0.002457,0.0035379,0.0098662,NaN
142,2130,NaN,0,5.779e-4,0,0.0020475,0.0033072,0.008065,NaN
142,2200,NaN,0.0012303,4.6232e-4,0,0.001638,0.0013821,0.0046873,NaN
142,2230,NaN,9.2272e-4,3.4674e-4,0,0,0.0045455,0.0060615,NaN
142,2300,NaN,6.1515e-4,2.3116e-4,0,0,0.002615,0.0026954,NaN
142,2330,NaN,3.0757e-4,1.1558e-4,0,4.095e-4,0.0057879,0.0056455,NaN
143,0,NaN,0,0,0,0,0.0055564,0.0054375,NaN
143,30,NaN,2.7139e-4,0.0033337,0.0037621,0.002336,0.0019228,0.0068151,NaN
143,100,NaN,5.4278e-4,0.0017944,0.004117,0.0028669,0,0.0034413,NaN
143,130,NaN,8.1417e-4,0.0018812,0.014845,0.0052122,0.0032729,0.0063984,NaN
143,200,NaN,0.0028205,0.0052265,0.027584,0.0075661,0.003156,0.010974,NaN
143,230,NaN,0.0065814,0.0069509,0.033348,0.0099285,0.0030392,0.017213,NaN
143,300,NaN,0.0051062,0.0054007,0.033713,0.010462,0.0012253,0.0089563,NaN
143,330,NaN,0.0053785,0.0038555,0.037712,0.010996,0.0011086,0.0071537,NaN
143,400,NaN,0.0056509,0.0023154,0.038079,0.013369,9.9189e-4,0.0037736,NaN
143,430,NaN,0.0059232,0.0040295,0.042108,0.013904,0.0042738,0.0051485,NaN
143,500,NaN,0.0061955,0.002489,0.042475,0.016286,0.0024547,0.0049402,NaN
143,530,NaN,0.0064679,9.5354e-4,0.042842,0.016822,0.0023378,0,NaN
143,600,NaN,0.0067402,0.0010402,0.045053,0.017358,0.0022209,2.1905e-4,NaN
143,630,NaN,0.0070125,0.0011269,0.047271,0.017893,0.0038054,4.381e-4,NaN
143,700,NaN,0.0072849,0.0012136,0.049498,0.018429,0.0036883,0,NaN
143,730,NaN,0.0075572,0.0013003,0.049867,0.018965,0.0035712,0.0024499,NaN
143,800,NaN,0.0060828,0.022904,0.052102,0.025102,0.010315,0.013828,NaN
143,830,NaN,0.011614,0.10323,0.077348,0.031308,0.074483,0.022175,NaN
143,900,NaN,0.052217,0.19032,0.1421,0.045325,0.18416,0.030657,NaN
143,930,NaN,0.11086,0.23804,0.17884,0.088521,0.26245,0.07427,NaN
143,1000,NaN,0.15995,0.27119,0.21302,0.1685,0.30123,0.15001,NaN
143,1030,NaN,0.18874,0.29254,0.23363,0.22261,0.32442,0.21138,NaN
143,1100,NaN,0.19394,0.28996,0.22388,0.23672,0.32724,0.23747,NaN
143,1130,NaN,0.20167,0.29818,0.22179,0.23194,0.33007,0.25971,NaN
143,1200,NaN,0.20448,0.29018,0.21472,0.23802,0.33593,0.26749,NaN
143,1230,NaN,0.19737,0.27963,0.19559000000000001,0.23323,0.32677,0.26275,NaN
143,1300,NaN,0.1855,0.26407,0.17242,0.2074,0.30897,0.24823,NaN
143,1330,NaN,0.19556,0.27985,0.17981,0.21063,0.32349,0.26081,NaN
143,1400,NaN,0.21079,0.29332,0.19444,0.2461,0.34138,0.27365,NaN
143,1430,NaN,0.21618,0.29885,0.19486,0.25229,0.34735,0.27393,NaN
143,1500,NaN,0.21397,0.29625,0.19289,0.2474,0.34412,0.27421,NaN
143,1530,NaN,0.22193,0.30455,0.20052,0.25359,0.35011,0.28215,NaN
143,1600,NaN,0.21971,0.29919,0.19372,0.25147,0.34996,0.2697,NaN
143,1630,NaN,0.2074,0.28316,0.1753,0.22762,0.33453,0.24285,NaN
143,1700,NaN,0.19781,0.27013,0.1665,0.20985,0.33437,0.22411,NaN
143,1730,NaN,0.19568,0.27024,0.1715,0.2002,0.33121,0.21739,NaN
143,1800,NaN,0.17908,0.25492,0.15154,0.15191,0.31914,0.20619,NaN
143,1830,NaN,0.14922,0.23012,0.14312,0.13403,0.31311,0.17331,NaN
143,1900,NaN,0.099738,0.19009,0.11158,0.095119,0.27877999999999997,0.14219,NaN
143,1930,NaN,0.060105,0.15044,0.079792,0.058824,0.22292,0.10311,NaN
143,2000,NaN,0.034114,0.10542,0.044289,0.038031,0.14889,0.071984,NaN
143,2030,NaN,0.016402,0.060165,0.012782,0.025423,0.075384,0.042579,NaN
143,2100,NaN,0.0096515,0.035476,0,0.018587,0.033757,0.026121,NaN
143,2130,NaN,0.006446,0.021917,0,0.011849,0.017569,0.016585,NaN
143,2200,NaN,0.0049862,0.016979,0,0.0087765,0.010469,0.011995,NaN
143,2230,NaN,0.0035314,0.013743,0,0.0057262,0.0051783,0.0074477,NaN
143,2300,NaN,0.0038005,0.012177,0,0.0044689,0.0067787,0.0076668,NaN
143,2330,NaN,0.0023503,0.010615,0,0.0032161,0.0083845,0.006306,NaN
144,0,NaN,0.0026189,0.0090592,0,0.0019677,0.0065429,0.0049496,NaN
144,30,NaN,0.0011731,0.0075081,0,7.2366e-4,0.0098776,0.0035974,NaN
144,100,NaN,0.0014413,0.0043343,9.7547e-4,0.0012406,0.0097593,0.0022494,NaN
144,130,NaN,0,0.0044209,6.2709e-4,0,0.009641,9.056e-4,NaN
144,200,NaN,7.4195e-5,0.0028848,0.0019542,3.7327e-5,0.0095227,0.0026848,NaN
144,230,NaN,1.4839e-4,0.0029714,0.0016052,7.4655e-5,0.0059534,0.0013403,NaN
144,300,NaN,2.2258e-4,0.0014401,0.0012563,1.1198e-4,0.0041191,0,NaN
144,330,0,2.9678e-4,0.0015265,0.0042717,0.001907,0.0057177,0.0016199,NaN
144,400,0.0012443,3.7097e-4,0,0.0056117,0.0019444,0.0055998,1.2442e-4,NaN
144,430,0.0010761,0.0021553,1.5484e-4,0.015519,0.0019818,0.0072036,1.8663e-4,NaN
144,500,0.0023237,0.0022297,3.0967e-4,0.023871,0.0020192,0.0019386,0.0049375,0
144,530,0.0021553,0.002304,4.6451e-4,0.032367,0.0020566,0.0018211,0.005,0.0019205
144,600,0.0019869,0.0023783,0.0022333,0.032007,0.002094,0,0.0019315,5.2893e-4
144,630,0.0032376,0.0024526,0.010538,0.031646,0.0038957,1.582e-4,0.0019938,0
144,700,0.010223,0.0059661,0.060711,0.040285,0.0074806,0.019387,0.0051875,0
144,730,0.052077,0.028986,0.15768,0.087363,0.018313,0.10787,0.011572,0
